"Date","Team","Opp","BO","Pos","PA","H","2B","3B","HR","R","RBI","SB","CS","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+"
"<a href=""wins.aspx?date=2017-06-04&team=Nationals&dh=0"">2017-06-04</a>","WSN","@OAK","1","SS","5","2","0","1","0","2","2","2","0","20.0 %","20.0 %",".500",".667",".500",".600","1.000",".624","294"
"<a href=""wins.aspx?date=2017-06-03&team=Nationals&dh=0"">2017-06-03</a>","WSN","@OAK","1","SS","5","0","0","0","0","0","0","0","1","0.0 %","20.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-06-02&team=Nationals&dh=0"">2017-06-02</a>","WSN","@OAK","1","SS","6","2","0","0","0","1","1","1","0","0.0 %","33.3 %",".000",".500",".333",".333",".333",".292","76"
"<a href=""wins.aspx?date=2017-05-31&team=Nationals&dh=0"">2017-05-31</a>","WSN","@SFG","1","SS","5","3","0","0","0","1","0","1","0","0.0 %","20.0 %",".000",".750",".600",".600",".600",".526","229"
"<a href=""wins.aspx?date=2017-05-30&team=Nationals&dh=0"">2017-05-30</a>","WSN","@SFG","1","SS","5","3","0","0","0","1","0","1","0","0.0 %","0.0 %",".000",".600",".600",".600",".600",".526","229"
"<a href=""wins.aspx?date=2017-05-29&team=Nationals&dh=0"">2017-05-29</a>","WSN","@SFG","1","SS","5","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-05-28&team=Nationals&dh=0"">2017-05-28</a>","WSN","SDP","1","SS","5","2","0","0","0","1","0","0","0","0.0 %","0.0 %",".000",".400",".400",".400",".400",".351","114"
"<a href=""wins.aspx?date=2017-05-27&team=Nationals&dh=0"">2017-05-27</a>","WSN","SDP","1","SS","4","1","0","0","0","0","0","0","1","0.0 %","50.0 %",".000",".500",".250",".250",".250",".219","28"
"<a href=""wins.aspx?date=2017-05-26&team=Nationals&dh=0"">2017-05-26</a>","WSN","SDP","1","SS","4","3","2","0","1","1","1","0","0","0.0 %","0.0 %","1.250",".667",".750",".750","2.000","1.110","614"
"<a href=""wins.aspx?date=2017-05-25&team=Nationals&dh=0"">2017-05-25</a>","WSN","SEA","1","SS","4","0","0","0","0","0","0","0","0","25.0 %","0.0 %",".000",".000",".000",".250",".000",".173","-3"
