"Date","Team","Opp","BO","Pos","PA","H","2B","3B","HR","R","RBI","SB","CS","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+"
"<a href=""wins.aspx?date=2017-08-20&team=Nationals&dh=0"">2017-08-20</a>","WSN","@SDP","5","LF","4","1","1","0","0","0","1","0","0","50.0 %","0.0 %",".500",".500",".500",".750","1.000",".654","314"
"<a href=""wins.aspx?date=2017-08-19&team=Nationals&dh=0"">2017-08-19</a>","WSN","@SDP","2","PH","1","0","0","0","0","0","0","0","0","0.0 %","100.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-08-18&team=Nationals&dh=0"">2017-08-18</a>","WSN","@SDP","5","1B","4","1","0","0","0","0","1","0","0","25.0 %","25.0 %",".000",".500",".333",".500",".333",".392","142"
"<a href=""wins.aspx?date=2017-08-17&team=Nationals&dh=0"">2017-08-17</a>","WSN","@SDP","5","LF","4","0","0","0","0","0","1","0","0","25.0 %","25.0 %",".000",".000",".000",".250",".000",".173","-3"
"<a href=""wins.aspx?date=2017-08-16&team=Nationals&dh=0"">2017-08-16</a>","WSN","LAA","5","LF","4","1","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".250",".250",".250",".250",".219","28"
"<a href=""wins.aspx?date=2017-08-13&team=Nationals&dh=2"">2017-08-13</a>","WSN","SFG","9","PH","1","0","0","0","0","0","0","0","0","0.0 %","100.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-08-13&team=Nationals&dh=1"">2017-08-13</a>","WSN","SFG","5","LF","4","0","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-08-12&team=Nationals&dh=0"">2017-08-12</a>","WSN","SFG","7","LF","4","3","1","0","0","0","1","0","0","25.0 %","0.0 %",".333","1.000","1.000","1.000","1.333",".919","488"
"<a href=""wins.aspx?date=2017-08-10&team=Nationals&dh=0"">2017-08-10</a>","WSN","MIA","6","LF","3","1","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".333",".333",".333",".333",".292","76"
"<a href=""wins.aspx?date=2017-08-08&team=Nationals&dh=0"">2017-08-08</a>","WSN","MIA","5","LF","4","2","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".500",".500",".500",".500",".438","172"
