"Date","Team","Opp","BO","Pos","PA","H","2B","3B","HR","R","RBI","SB","CS","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+"
"<a href=""wins.aspx?date=2017-08-23&team=Nationals&dh=0"">2017-08-23</a>","WSN","@HOU","1","LF","4","2","1","0","0","0","0","0","0","0.0 %","0.0 %",".250",".500",".500",".500",".750",".527","230"
"<a href=""wins.aspx?date=2017-08-22&team=Nationals&dh=0"">2017-08-22</a>","WSN","@HOU","2","LF","4","1","0","1","0","0","2","0","0","0.0 %","25.0 %",".500",".333",".250",".250",".750",".388","139"
"<a href=""wins.aspx?date=2017-08-20&team=Nationals&dh=0"">2017-08-20</a>","WSN","@SDP","9","PH","1","0","0","0","0","0","1","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-08-19&team=Nationals&dh=0"">2017-08-19</a>","WSN","@SDP","5","2B","4","1","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".250",".250",".250",".250",".219","28"
"<a href=""wins.aspx?date=2017-08-18&team=Nationals&dh=0"">2017-08-18</a>","WSN","@SDP","1","LF","5","2","0","0","1","2","2","1","0","0.0 %","20.0 %",".600",".333",".400",".400","1.000",".571","259"
"<a href=""wins.aspx?date=2017-08-17&team=Nationals&dh=0"">2017-08-17</a>","WSN","@SDP","1","RF-LF","4","1","1","0","0","1","0","0","0","25.0 %","25.0 %",".333",".500",".333",".500",".667",".481","200"
"<a href=""wins.aspx?date=2017-08-16&team=Nationals&dh=0"">2017-08-16</a>","WSN","LAA","1","RF-LF","5","0","0","0","0","0","0","0","0","20.0 %","20.0 %",".000",".000",".000",".200",".000",".139","-25"
"<a href=""wins.aspx?date=2017-08-15&team=Nationals&dh=0"">2017-08-15</a>","WSN","LAA","1","LF","4","2","0","0","2","2","2","0","0","0.0 %","50.0 %","1.500",".000",".500",".500","2.000",".989","535"
"<a href=""wins.aspx?date=2017-08-13&team=Nationals&dh=2"">2017-08-13</a>","WSN","SFG","6","LF","5","2","0","0","1","1","4","0","0","20.0 %","40.0 %",".750","1.000",".500",".600","1.250",".710","350"
"<a href=""wins.aspx?date=2017-08-13&team=Nationals&dh=1"">2017-08-13</a>","WSN","SFG","8","PH","1","0","0","0","0","0","0","0","0","0.0 %","100.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-08-12&team=Nationals&dh=0"">2017-08-12</a>","WSN","SFG","9","PH-LF","1","0","0","0","0","0","0","0","0","0.0 %","100.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-08-09&team=Nationals&dh=0"">2017-08-09</a>","WSN","MIA","7","LF","4","3","1","0","0","0","3","0","0","0.0 %","0.0 %",".250",".750",".750",".750","1.000",".746","374"
"<a href=""wins.aspx?date=2017-08-07&team=Nationals&dh=0"">2017-08-07</a>","WSN","MIA","2","LF","3","0","0","0","0","0","0","0","0","0.0 %","33.3 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-08-06&team=Nationals&dh=0"">2017-08-06</a>","WSN","@CHC","2","LF","5","0","0","0","0","0","0","0","0","0.0 %","40.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-08-05&team=Nationals&dh=0"">2017-08-05</a>","WSN","@CHC","8","PH","1","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-08-04&team=Nationals&dh=0"">2017-08-04</a>","WSN","@CHC","2","LF","4","2","0","0","0","2","0","1","0","25.0 %","0.0 %",".000",".667",".667",".750",".667",".611","286"
"<a href=""wins.aspx?date=2017-08-02&team=Nationals&dh=0"">2017-08-02</a>","WSN","@MIA","2","2B","3","1","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".333",".333",".333",".333",".292","76"
"<a href=""wins.aspx?date=2017-08-01&team=Nationals&dh=0"">2017-08-01</a>","WSN","@MIA","2","LF","5","5","0","0","1","1","2","0","1","0.0 %","0.0 %",".600","1.000","1.000","1.000","1.600","1.097","605"
"<a href=""wins.aspx?date=2017-07-30&team=Nationals&dh=2"">2017-07-30</a>","WSN","COL","2","LF","4","0","0","0","0","0","0","0","0","0.0 %","50.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-07-30&team=Nationals&dh=1"">2017-07-30</a>","WSN","COL","6","LF","5","1","1","0","0","0","0","0","0","0.0 %","0.0 %",".200",".200",".200",".200",".400",".246","45"
"<a href=""wins.aspx?date=2017-07-29&team=Nationals&dh=0"">2017-07-29</a>","WSN","COL","9","PH","1","1","1","0","0","1","0","0","0","0.0 %","0.0 %","1.000","1.000","1.000","1.000","2.000","1.232","694"
"<a href=""wins.aspx?date=2017-07-26&team=Phillies&dh=0"">2017-07-26</a>","PHI","HOU","4","LF","2","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".500",".000",".361","122"
"<a href=""wins.aspx?date=2017-07-25&team=Phillies&dh=0"">2017-07-25</a>","PHI","HOU","4","LF","4","0","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".000",".000",".250",".000",".181","3"
"<a href=""wins.aspx?date=2017-07-24&team=Phillies&dh=0"">2017-07-24</a>","PHI","HOU","4","PH","1","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-07-23&team=Phillies&dh=0"">2017-07-23</a>","PHI","MIL","3","LF","4","2","0","0","0","1","2","0","0","0.0 %","0.0 %",".000",".500",".500",".500",".500",".438","173"
"<a href=""wins.aspx?date=2017-07-22&team=Phillies&dh=0"">2017-07-22</a>","PHI","MIL","3","LF","5","1","0","0","0","0","0","0","0","0.0 %","20.0 %",".000",".250",".200",".200",".200",".175","0"
"<a href=""wins.aspx?date=2017-07-21&team=Phillies&dh=0"">2017-07-21</a>","PHI","MIL","9","PH","1","1","0","0","0","0","0","0","0","0.0 %","0.0 %",".000","1.000","1.000","1.000","1.000",".876","461"
"<a href=""wins.aspx?date=2017-06-27&team=Phillies&dh=0"">2017-06-27</a>","PHI","@SEA","3","DH","5","0","0","0","0","0","1","0","0","0.0 %","20.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-06-25&team=Phillies&dh=0"">2017-06-25</a>","PHI","@ARI","9","PH","1","1","0","0","0","0","1","0","0","0.0 %","0.0 %",".000","1.000","1.000","1.000","1.000",".876","461"
"<a href=""wins.aspx?date=2017-06-23&team=Phillies&dh=0"">2017-06-23</a>","PHI","@ARI","9","PH","1","1","1","0","0","1","0","0","0","0.0 %","0.0 %","1.000","1.000","1.000","1.000","2.000","1.232","695"
"<a href=""wins.aspx?date=2017-06-21&team=Phillies&dh=0"">2017-06-21</a>","PHI","STL","2","2B","6","3","0","0","0","1","0","1","0","16.7 %","0.0 %",".000",".600",".600",".667",".600",".554","249"
"<a href=""wins.aspx?date=2017-06-20&team=Phillies&dh=0"">2017-06-20</a>","PHI","STL","2","2B","5","3","0","0","0","1","0","0","0","20.0 %","20.0 %",".000","1.000",".750",".800",".750",".664","322"
"<a href=""wins.aspx?date=2017-06-18&team=Phillies&dh=0"">2017-06-18</a>","PHI","ARI","2","2B","5","2","0","0","0","0","0","0","0","0.0 %","40.0 %",".000",".667",".400",".400",".400",".351","115"
"<a href=""wins.aspx?date=2017-06-17&team=Phillies&dh=0"">2017-06-17</a>","PHI","ARI","2","2B","5","2","0","0","0","0","0","0","0","0.0 %","20.0 %",".000",".500",".400",".400",".400",".351","115"
"<a href=""wins.aspx?date=2017-06-16&team=Phillies&dh=0"">2017-06-16</a>","PHI","ARI","2","2B","4","0","0","0","0","0","1","0","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-06-15&team=Phillies&dh=0"">2017-06-15</a>","PHI","BOS","2","2B","4","0","0","0","0","0","0","0","0","25.0 %","25.0 %",".000",".000",".000",".250",".000",".173","-2"
"<a href=""wins.aspx?date=2017-06-14&team=Phillies&dh=0"">2017-06-14</a>","PHI","BOS","2","2B","4","1","0","0","0","1","1","0","0","0.0 %","0.0 %",".000",".250",".250",".250",".250",".219","28"
"<a href=""wins.aspx?date=2017-06-13&team=Phillies&dh=0"">2017-06-13</a>","PHI","@BOS","4","2B-1B","6","1","0","0","0","0","0","0","0","16.7 %","0.0 %",".000",".200",".200",".333",".200",".262","56"
"<a href=""wins.aspx?date=2017-06-12&team=Phillies&dh=0"">2017-06-12</a>","PHI","@BOS","4","2B","6","3","0","0","0","1","1","3","1","0.0 %","16.7 %",".000",".600",".500",".500",".500",".438","173"
"<a href=""wins.aspx?date=2017-06-11&team=Phillies&dh=0"">2017-06-11</a>","PHI","@STL","3","2B","5","2","1","0","0","0","1","0","0","0.0 %","0.0 %",".250",".500",".500",".600",".750",".566","257"
"<a href=""wins.aspx?date=2017-06-10&team=Phillies&dh=0"">2017-06-10</a>","PHI","@STL","3","LF","4","0","0","0","0","0","0","0","0","25.0 %","50.0 %",".000",".000",".000",".250",".000",".173","-2"
"<a href=""wins.aspx?date=2017-06-09&team=Phillies&dh=0"">2017-06-09</a>","PHI","@STL","3","LF","4","2","1","0","0","1","0","1","0","25.0 %","25.0 %",".333","1.000",".667",".750","1.000",".700","345"
"<a href=""wins.aspx?date=2017-06-07&team=Phillies&dh=0"">2017-06-07</a>","PHI","@ATL","3","LF","3","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-06-06&team=Phillies&dh=0"">2017-06-06</a>","PHI","@ATL","3","LF","4","3","0","0","1","1","1","1","0","0.0 %","0.0 %",".750",".667",".750",".750","1.500",".933","498"
"<a href=""wins.aspx?date=2017-06-04&team=Phillies&dh=0"">2017-06-04</a>","PHI","SFG","3","LF","4","1","1","0","0","1","1","0","1","25.0 %","25.0 %",".333",".500",".333",".500",".667",".481","201"
"<a href=""wins.aspx?date=2017-06-03&team=Phillies&dh=0"">2017-06-03</a>","PHI","SFG","3","LF","4","0","0","0","0","0","0","0","0","0.0 %","75.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-06-02&team=Phillies&dh=0"">2017-06-02</a>","PHI","SFG","3","LF","4","2","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".667",".500",".500",".500",".438","173"
"<a href=""wins.aspx?date=2017-05-31&team=Phillies&dh=0"">2017-05-31</a>","PHI","@MIA","3","LF","4","1","0","0","0","1","0","0","0","0.0 %","50.0 %",".000",".500",".250",".250",".250",".219","28"
"<a href=""wins.aspx?date=2017-05-30&team=Phillies&dh=0"">2017-05-30</a>","PHI","@MIA","2","LF","4","2","0","0","1","1","1","0","0","0.0 %","0.0 %",".750",".333",".500",".500","1.250",".714","354"
"<a href=""wins.aspx?date=2017-05-29&team=Phillies&dh=0"">2017-05-29</a>","PHI","@MIA","2","LF","4","1","0","0","0","0","0","1","0","0.0 %","25.0 %",".000",".333",".250",".250",".250",".219","28"
"<a href=""wins.aspx?date=2017-04-15&team=Phillies&dh=0"">2017-04-15</a>","PHI","@WSN","2","LF","4","1","0","0","0","1","0","0","0","0.0 %","25.0 %",".000",".333",".250",".250",".250",".219","28"
"<a href=""wins.aspx?date=2017-04-14&team=Phillies&dh=0"">2017-04-14</a>","PHI","@WSN","2","LF","4","1","1","0","0","0","0","0","0","0.0 %","25.0 %",".250",".333",".250",".250",".500",".308","87"
"<a href=""wins.aspx?date=2017-04-12&team=Phillies&dh=0"">2017-04-12</a>","PHI","NYM","2","LF","4","0","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-04-11&team=Phillies&dh=0"">2017-04-11</a>","PHI","NYM","2","LF","3","1","0","0","0","1","0","0","0","33.3 %","0.0 %",".000",".500",".500",".667",".500",".523","229"
"<a href=""wins.aspx?date=2017-04-10&team=Phillies&dh=0"">2017-04-10</a>","PHI","NYM","2","LF","5","1","0","0","0","1","0","0","0","20.0 %","20.0 %",".000",".333",".250",".400",".250",".314","91"
"<a href=""wins.aspx?date=2017-04-09&team=Phillies&dh=0"">2017-04-09</a>","PHI","WSN","2","LF","4","1","1","0","0","0","1","0","0","25.0 %","50.0 %",".333","1.000",".333",".500",".667",".481","201"
"<a href=""wins.aspx?date=2017-04-08&team=Phillies&dh=0"">2017-04-08</a>","PHI","WSN","2","LF","5","3","0","1","0","2","4","1","0","0.0 %","0.0 %",".400",".600",".600",".600","1.000",".661","319"
"<a href=""wins.aspx?date=2017-04-07&team=Phillies&dh=0"">2017-04-07</a>","PHI","WSN","2","LF","5","2","1","0","0","0","0","0","0","0.0 %","40.0 %",".200",".667",".400",".400",".600",".422","162"
"<a href=""wins.aspx?date=2017-04-05&team=Phillies&dh=0"">2017-04-05</a>","PHI","@CIN","2","LF","4","0","0","0","0","0","0","0","0","25.0 %","0.0 %",".000",".000",".000",".250",".000",".173","-2"
"<a href=""wins.aspx?date=2017-04-03&team=Phillies&dh=0"">2017-04-03</a>","PHI","@CIN","2","LF","5","3","1","0","0","0","0","0","1","0.0 %","20.0 %",".200",".750",".600",".600",".800",".597","277"
