"Date","Team","Opp","BO","Pos","PA","H","2B","3B","HR","R","RBI","SB","CS","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+"
"<a href=""wins.aspx?date=2017-08-23&team=Nationals&dh=0"">2017-08-23</a>","WSN","@HOU","6","3B","3","0","0","0","0","0","0","0","0","0.0 %","66.7 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-08-22&team=Nationals&dh=0"">2017-08-22</a>","WSN","@HOU","6","3B","4","2","1","0","0","1","0","1","0","0.0 %","0.0 %",".250",".500",".500",".500",".750",".527","230"
"<a href=""wins.aspx?date=2017-08-20&team=Nationals&dh=0"">2017-08-20</a>","WSN","@SDP","6","3B","4","0","0","0","0","0","0","0","0","0.0 %","75.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-08-19&team=Nationals&dh=0"">2017-08-19</a>","WSN","@SDP","3","3B","4","0","0","0","0","0","0","0","0","25.0 %","25.0 %",".000",".000",".000",".250",".000",".173","-3"
"<a href=""wins.aspx?date=2017-08-18&team=Nationals&dh=0"">2017-08-18</a>","WSN","@SDP","4","3B","5","1","0","0","0","1","1","0","0","20.0 %","20.0 %",".000",".333",".333",".400",".333",".219","28"
"<a href=""wins.aspx?date=2017-08-17&team=Nationals&dh=0"">2017-08-17</a>","WSN","@SDP","6","3B","4","1","0","0","0","0","0","0","0","25.0 %","0.0 %",".000",".500",".500",".750",".500",".573","260"
"<a href=""wins.aspx?date=2017-08-16&team=Nationals&dh=0"">2017-08-16</a>","WSN","LAA","6","3B","4","1","1","0","0","0","0","0","0","0.0 %","0.0 %",".250",".250",".250",".250",".500",".308","86"
"<a href=""wins.aspx?date=2017-08-15&team=Nationals&dh=0"">2017-08-15</a>","WSN","LAA","5","3B","4","3","1","0","0","1","0","0","0","0.0 %","0.0 %",".250",".750",".750",".750","1.000",".746","374"
"<a href=""wins.aspx?date=2017-08-13&team=Nationals&dh=2"">2017-08-13</a>","WSN","SFG","5","3B","5","0","0","0","0","1","0","0","0","20.0 %","20.0 %",".000",".000",".000",".200",".000",".000","-100"
"<a href=""wins.aspx?date=2017-08-13&team=Nationals&dh=1"">2017-08-13</a>","WSN","SFG","3","3B","4","2","0","0","1","1","2","0","0","0.0 %","25.0 %",".750",".500",".500",".500","1.250",".714","353"
"<a href=""wins.aspx?date=2017-08-12&team=Nationals&dh=0"">2017-08-12</a>","WSN","SFG","6","3B","4","1","0","0","0","1","0","0","0","0.0 %","0.0 %",".000",".250",".250",".250",".250",".219","28"
"<a href=""wins.aspx?date=2017-08-10&team=Nationals&dh=0"">2017-08-10</a>","WSN","MIA","9","PH","1","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-08-09&team=Nationals&dh=0"">2017-08-09</a>","WSN","MIA","5","3B","5","0","0","0","0","0","0","0","0","20.0 %","20.0 %",".000",".000",".000",".200",".000",".000","-100"
"<a href=""wins.aspx?date=2017-08-08&team=Nationals&dh=0"">2017-08-08</a>","WSN","MIA","6","3B","4","0","0","0","0","0","0","0","0","0.0 %","50.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-08-07&team=Nationals&dh=0"">2017-08-07</a>","WSN","MIA","6","3B","3","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".333",".000",".241","42"
"<a href=""wins.aspx?date=2017-08-06&team=Nationals&dh=0"">2017-08-06</a>","WSN","@CHC","6","3B","4","1","1","0","0","2","2","0","0","0.0 %","0.0 %",".333",".333",".333",".500",".667",".488","205"
"<a href=""wins.aspx?date=2017-08-05&team=Nationals&dh=0"">2017-08-05</a>","WSN","@CHC","6","3B","4","0","0","0","0","0","1","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-08-04&team=Nationals&dh=0"">2017-08-04</a>","WSN","@CHC","5","3B","4","0","0","0","0","0","1","0","0","25.0 %","25.0 %",".000",".000",".000",".250",".000",".173","-3"
"<a href=""wins.aspx?date=2017-08-02&team=Nationals&dh=0"">2017-08-02</a>","WSN","@MIA","6","3B","3","0","0","0","0","0","0","0","0","0.0 %","33.3 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-08-01&team=Nationals&dh=0"">2017-08-01</a>","WSN","@MIA","6","3B","4","1","1","0","0","1","1","0","0","25.0 %","0.0 %",".333",".333",".333",".500",".667",".481","200"
"<a href=""wins.aspx?date=2017-07-30&team=Nationals&dh=2"">2017-07-30</a>","WSN","COL","4","3B","3","1","0","0","0","1","0","0","0","33.3 %","0.0 %",".000",".500",".500",".667",".500",".523","228"
"<a href=""wins.aspx?date=2017-07-30&team=Nationals&dh=1"">2017-07-30</a>","WSN","COL","5","3B","5","2","0","0","0","0","1","0","0","0.0 %","20.0 %",".000",".500",".400",".400",".400",".351","114"
"<a href=""wins.aspx?date=2017-07-29&team=Nationals&dh=0"">2017-07-29</a>","WSN","COL","6","3B","3","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-07-27&team=Nationals&dh=0"">2017-07-27</a>","WSN","MIL","6","3B","5","2","1","0","1","2","1","0","0","20.0 %","40.0 %","1.000","1.000",".500",".600","1.500",".781","397"
"<a href=""wins.aspx?date=2017-07-26&team=Nationals&dh=0"">2017-07-26</a>","WSN","MIL","6","3B","4","1","0","0","0","1","1","0","0","0.0 %","25.0 %",".000",".333",".250",".250",".250",".219","28"
"<a href=""wins.aspx?date=2017-07-25&team=Nationals&dh=0"">2017-07-25</a>","WSN","MIL","6","3B","3","1","1","0","0","0","0","0","0","33.3 %","0.0 %",".500",".500",".500",".667","1.000",".641","306"
"<a href=""wins.aspx?date=2017-07-23&team=Nationals&dh=0"">2017-07-23</a>","WSN","@ARI","6","3B","4","1","0","0","0","0","1","0","0","25.0 %","0.0 %",".000",".333",".333",".500",".333",".392","142"
"<a href=""wins.aspx?date=2017-07-22&team=Nationals&dh=0"">2017-07-22</a>","WSN","@ARI","6","3B","4","1","0","0","0","0","1","0","0","0.0 %","0.0 %",".000",".250",".250",".250",".250",".219","28"
"<a href=""wins.aspx?date=2017-07-21&team=Nationals&dh=0"">2017-07-21</a>","WSN","@ARI","6","3B","4","0","0","0","0","1","0","0","0","25.0 %","25.0 %",".000",".000",".000",".250",".000",".173","-3"
"<a href=""wins.aspx?date=2017-07-19&team=Nationals&dh=0"">2017-07-19</a>","WSN","@LAA","6","3B","3","0","0","0","0","0","0","0","0","33.3 %","33.3 %",".000",".000",".000",".333",".000",".231","35"
"<a href=""wins.aspx?date=2017-07-18&team=Nationals&dh=0"">2017-07-18</a>","WSN","@LAA","6","3B","4","2","0","0","1","1","1","0","0","0.0 %","0.0 %",".750",".333",".500",".500","1.250",".714","353"
"<a href=""wins.aspx?date=2017-07-17&team=Nationals&dh=0"">2017-07-17</a>","WSN","@CIN","6","3B","4","1","0","0","0","0","0","0","0","50.0 %","25.0 %",".000","1.000",".500",".750",".500",".565","256"
"<a href=""wins.aspx?date=2017-07-16&team=Nationals&dh=0"">2017-07-16</a>","WSN","@CIN","5","3B","5","2","0","0","1","2","2","0","0","0.0 %","0.0 %",".600",".250",".400",".400","1.000",".571","259"
"<a href=""wins.aspx?date=2017-07-15&team=Nationals&dh=0"">2017-07-15</a>","WSN","@CIN","6","3B","5","3","0","0","2","2","6","0","0","40.0 %","0.0 %","2.000","1.000","1.000","1.000","3.000","1.244","702"
"<a href=""wins.aspx?date=2017-07-14&team=Nationals&dh=0"">2017-07-14</a>","WSN","@CIN","6","3B","4","2","1","0","0","0","1","0","0","25.0 %","25.0 %",".333","1.000",".667",".750","1.000",".700","344"
"<a href=""wins.aspx?date=2017-07-09&team=Nationals&dh=0"">2017-07-09</a>","WSN","ATL","6","3B","5","2","1","0","0","2","2","1","0","40.0 %","0.0 %",".333",".667",".667",".800","1.000",".699","343"
"<a href=""wins.aspx?date=2017-07-08&team=Nationals&dh=0"">2017-07-08</a>","WSN","ATL","5","3B","4","1","0","0","0","0","0","0","0","25.0 %","25.0 %",".000",".500",".333",".500",".333",".392","142"
"<a href=""wins.aspx?date=2017-07-07&team=Nationals&dh=0"">2017-07-07</a>","WSN","ATL","6","3B","4","1","0","0","0","0","1","0","0","0.0 %","25.0 %",".000",".500",".333",".500",".333",".400","146"
"<a href=""wins.aspx?date=2017-07-06&team=Nationals&dh=0"">2017-07-06</a>","WSN","ATL","6","3B","4","2","1","0","0","1","0","0","0","0.0 %","25.0 %",".250",".667",".500",".500",".750",".527","230"
"<a href=""wins.aspx?date=2017-07-03&team=Nationals&dh=0"">2017-07-03</a>","WSN","NYM","5","3B","4","1","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".333",".250",".250",".250",".219","28"
"<a href=""wins.aspx?date=2017-07-02&team=Nationals&dh=0"">2017-07-02</a>","WSN","@STL","5","3B","5","1","1","0","0","0","1","0","0","20.0 %","0.0 %",".250",".250",".250",".400",".500",".308","86"
"<a href=""wins.aspx?date=2017-07-01&team=Nationals&dh=0"">2017-07-01</a>","WSN","@STL","6","3B","4","2","1","0","0","0","0","0","0","0.0 %","0.0 %",".250",".500",".500",".500",".750",".527","230"
"<a href=""wins.aspx?date=2017-06-30&team=Nationals&dh=0"">2017-06-30</a>","WSN","@STL","6","3B","3","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-06-29&team=Nationals&dh=0"">2017-06-29</a>","WSN","CHC","6","3B","4","1","0","0","1","1","2","0","0","0.0 %","25.0 %",".750",".000",".250",".250","1.000",".495","209"
"<a href=""wins.aspx?date=2017-06-28&team=Nationals&dh=0"">2017-06-28</a>","WSN","CHC","6","3B","4","3","1","0","1","2","1","0","0","0.0 %","0.0 %","1.333","1.000","1.000","1.000","2.333","1.202","675"
"<a href=""wins.aspx?date=2017-06-27&team=Nationals&dh=0"">2017-06-27</a>","WSN","CHC","6","3B","4","1","0","0","0","2","0","1","0","25.0 %","0.0 %",".000",".333",".333",".500",".333",".392","142"
