"Date","Team","Opp","BO","Pos","PA","H","2B","3B","HR","R","RBI","SB","CS","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC+"
"<a href=""wins.aspx?date=2017-08-15&team=Nationals&dh=0"">2017-08-15</a>","WSN","LAA","6","C","4","0","0","0","0","0","0","0","0","0.0 %","50.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-08-13&team=Nationals&dh=2"">2017-08-13</a>","WSN","SFG","7","C","4","1","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".333",".250",".250",".250",".219","28"
"<a href=""wins.aspx?date=2017-08-12&team=Nationals&dh=0"">2017-08-12</a>","WSN","SFG","8","C","4","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-08-10&team=Nationals&dh=0"">2017-08-10</a>","WSN","MIA","7","C","3","1","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".333",".333",".333",".333",".292","76"
"<a href=""wins.aspx?date=2017-08-09&team=Nationals&dh=0"">2017-08-09</a>","WSN","MIA","6","C","5","0","0","0","0","0","0","0","0","40.0 %","0.0 %",".000",".000",".000",".400",".000",".277","66"
"<a href=""wins.aspx?date=2017-08-07&team=Nationals&dh=0"">2017-08-07</a>","WSN","MIA","7","C","3","1","0","0","0","0","1","0","0","0.0 %","0.0 %",".000",".333",".333",".333",".333",".292","76"
"<a href=""wins.aspx?date=2017-08-06&team=Nationals&dh=0"">2017-08-06</a>","WSN","@CHC","7","C","4","1","0","0","1","1","5","0","0","0.0 %","0.0 %","1.000",".000",".333",".250","1.333",".495","209"
"<a href=""wins.aspx?date=2017-08-05&team=Nationals&dh=0"">2017-08-05</a>","WSN","@CHC","8","C","2","2","1","0","0","0","1","0","0","0.0 %","0.0 %",".500","1.000","1.000","1.000","1.500","1.054","577"
"<a href=""wins.aspx?date=2017-08-04&team=Nationals&dh=0"">2017-08-04</a>","WSN","@CHC","7","C","4","0","0","0","0","0","0","0","0","25.0 %","75.0 %",".000",".000",".000",".250",".000",".173","-3"
"<a href=""wins.aspx?date=2017-08-01&team=Nationals&dh=0"">2017-08-01</a>","WSN","@MIA","7","C","4","0","0","0","0","0","0","0","0","25.0 %","0.0 %",".000",".000",".000",".250",".000",".173","-3"
"<a href=""wins.aspx?date=2017-07-31&team=Nationals&dh=0"">2017-07-31</a>","WSN","@MIA","7","C","3","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-07-30&team=Nationals&dh=2"">2017-07-30</a>","WSN","COL","6","C","3","0","0","0","0","0","0","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-07-29&team=Nationals&dh=0"">2017-07-29</a>","WSN","COL","8","C","3","1","0","0","0","1","0","0","0","0.0 %","33.3 %",".000",".500",".333",".333",".333",".292","76"
"<a href=""wins.aspx?date=2017-07-26&team=Nationals&dh=0"">2017-07-26</a>","WSN","MIL","8","C","3","1","0","0","0","0","0","0","0","33.3 %","33.3 %",".000","1.000",".500",".667",".500",".523","228"
"<a href=""wins.aspx?date=2017-07-25&team=Nationals&dh=0"">2017-07-25</a>","WSN","MIL","8","C","4","0","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-07-22&team=Nationals&dh=0"">2017-07-22</a>","WSN","@ARI","7","C","4","1","1","0","0","0","0","0","0","0.0 %","50.0 %",".250",".500",".250",".250",".500",".308","86"
"<a href=""wins.aspx?date=2017-07-21&team=Nationals&dh=0"">2017-07-21</a>","WSN","@ARI","7","C","4","2","2","0","0","1","0","0","0","0.0 %","50.0 %",".500","1.000",".500",".500","1.000",".616","289"
"<a href=""wins.aspx?date=2017-07-19&team=Nationals&dh=0"">2017-07-19</a>","WSN","@LAA","7","C","3","0","0","0","0","0","0","0","0","0.0 %","33.3 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-07-18&team=Nationals&dh=0"">2017-07-18</a>","WSN","@LAA","8","C","4","2","0","0","0","0","0","0","0","0.0 %","25.0 %",".000",".667",".500",".500",".500",".438","172"
"<a href=""wins.aspx?date=2017-07-17&team=Nationals&dh=0"">2017-07-17</a>","WSN","@CIN","7","C","4","0","0","0","0","0","1","0","0","0.0 %","0.0 %",".000",".000",".000",".000",".000",".000","-100"
"<a href=""wins.aspx?date=2017-07-15&team=Nationals&dh=0"">2017-07-15</a>","WSN","@CIN","7","C","5","1","0","0","0","0","0","0","0","0.0 %","40.0 %",".000",".333",".200",".200",".200",".175","-1"
